clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),single_label
00585.mp4,0.67,-1,0,0,-1,0,-1,-1,0,-1,-1,1
00586.mp4,0,0,0,0,0.92,-1,0,0,-1,0,-1,5
00587.mp4,0,0,0,0.7,-1,0,0.73,0,0,0,0,7
00588.mp4,0,0,0,0.94,0,-1,0.63,0,0,0,0,4
00589.mp4,0,0,-1,0,0.92,-1,-1,0,-1,-1,0,5
00591.mp4,-1,-1,-1,0,-1,0,-1,0,-1,0.68,0,10
00592.mp4,0,0,0,0,-1,0.71,0,0,-1,0.68,0.75,11
00593.mp4,0,-1,0,-1,0.97,0,-1,-1,0,0,0,5
00594.mp4,-1,-1,-1,0,0.91,0,0,0,-1,0,0,5
00595.mp4,0,0,0,0.83,0,0,-1,-1,0,0,0,4
00596.mp4,0,0.77,-1,-1,0,0,-1,0.72,-1,0,0,2
00597.mp4,0,-1,0,0.72,0,0,0,0.89,0,0,0,8
00598.mp4,0,-1,0,-1,0,0,0,0.83,0,0,0,8
00599.mp4,0,-1,0,0.83,-1,0,-1,-1,-1,0,0,4
00601.mp4,0,0.64,0,0,-1,-1,-1,-1,-1,-1,-1,2
00602.mp4,0.84,0.65,0,0,0,0,-1,0,-1,-1,0,1
00603.mp4,0.77,0.66,0,0,0,0,0,0,-1,-1,-1,1
00604.mp4,0.84,0.76,0,0,-1,-1,-1,0,-1,0,-1,1
00605.mp4,0,-1,0,0,-1,-1,0,0,-1,0.7,0,10
00606.mp4,0,0,0,0.84,0,0,0.7,0,-1,0,0,4
00607.mp4,-1,-1,-1,0,0,-1,-1,0,0.82,0.74,-1,9
00608.mp4,-1,-1,-1,0,-1,0,0.72,0,-1,0,0,7
00609.mp4,0,-1,0,-1,-1,-1,0,0.73,-1,0,0,8
00610.mp4,-1,0,0,0,0,-1,-1,0,0.88,0.68,0.73,9
00611.mp4,0.68,-1,-1,0,0,0.81,-1,0,-1,-1,0,6
00612.mp4,0.76,0,0,0,0,0.93,0,0,-1,-1,0,6
00613.mp4,0,-1,-1,0,0.87,-1,-1,0,-1,-1,-1,5
00614.mp4,0,0,0,0,0.93,-1,-1,0,-1,0,0,5
00615.mp4,0,-1,0,0,0.96,-1,-1,-1,-1,0,0,5
00617.mp4,0,0,0.91,0,0,-1,-1,0,0.57,-1,0,3
00618.mp4,-1,0,-1,0,-1,0,-1,0,0.7,-1,0,9
00619.mp4,0,0,0,0.87,-1,0,-1,0,-1,-1,0,4
00620.mp4,0,0.72,0,0,-1,0,-1,0.82,0,-1,0,8
00622.mp4,0,0,-1,0,-1,-1,0.8,0,0.68,0,-1,7
00623.mp4,0,0,0,0.74,-1,0,-1,0,-1,-1,0,4
00624.mp4,0.86,-1,0,0,0,0,0,0,-1,0,-1,1
00626.mp4,-1,-1,-1,0,0.8,0,-1,-1,-1,0,0,5
00627.mp4,0,-1,0,-1,-1,0,0,-1,0,-1,0.6,11
00628.mp4,0,0,0.88,0,0,0.79,0,0,-1,-1,-1,3
00629.mp4,0.84,0.63,0,0,0,0,-1,0,0,0,-1,1
00630.mp4,0.71,0.68,0,0,0,0,-1,-1,0,0,0,1
00631.mp4,0,-1,0,0.82,-1,0,-1,-1,0,0,0,4
00633.mp4,0,-1,0.82,0,0,0.78,0.71,0,-1,0,0,3
00634.mp4,0,0,0.85,0,0,-1,-1,0,-1,-1,0,3
00636.mp4,-1,-1,0,0,-1,-1,-1,-1,0,-1,0.85,11
00637.mp4,0,0,0,0.8,-1,-1,-1,0,-1,0,0,4
00638.mp4,0,0,0,0,0.91,-1,0,0,-1,-1,0,5
00639.mp4,0,0,0.72,0,0,-1,0.7,0,-1,-1,0,3
00640.mp4,0,-1,0,0,0.93,0,-1,0,-1,-1,0,5
00641.mp4,0,-1,0,0,0.91,-1,-1,0,-1,-1,0,5
00642.mp4,0,0,0,0,0.86,-1,0,0,-1,-1,-1,5
00644.mp4,-1,-1,0,0,0.97,-1,0,-1,0,0,0,5
00645.mp4,0,0,0,0,0,0.73,-1,0,-1,0.65,-1,6
00646.mp4,0,0,-1,0,-1,0.73,0,0,-1,0.67,-1,6
00647.mp4,-1,0.64,0,0,-1,0,0,-1,-1,-1,-1,2
00648.mp4,-1,0.58,0,0,-1,0,0,-1,-1,0.73,-1,10
00650.mp4,0,-1,0,0,0,-1,-1,0,0.85,0.7,0,9
00651.mp4,0,0,-1,0,0.99,-1,-1,0,-1,0,0,5
00652.mp4,-1,0,-1,0,-1,0.78,0,0,-1,0.64,0,6
00653.mp4,-1,-1,-1,0,-1,0.86,0,0,0,-1,-1,6
00656.mp4,0,0,-1,0,-1,-1,0.86,0,-1,-1,-1,7
00657.mp4,0,0,-1,0,0.93,-1,0,0,-1,0,0,5
00658.mp4,0,0.76,0,0,-1,-1,0,0.68,0,-1,0,2
00659.mp4,-1,0,0,0,0.96,0,-1,-1,-1,0,0,5
00660.mp4,0,-1,0,0.8,-1,0,-1,-1,0,0,0,4
00661.mp4,0,-1,-1,0,0,-1,0.82,0,-1,-1,0,7
00662.mp4,-1,0.8,0,0,-1,-1,0,-1,-1,0,-1,2
00665.mp4,0,0,0,0.83,0,0,-1,-1,0,0,0,4
00666.mp4,0,-1,0,0,-1,-1,0,-1,-1,0.8,0.5,10
00667.mp4,0,0,0,0.69,-1,0,0,0.71,0,-1,0,8
00668.mp4,-1,0.62,0,-1,-1,0,-1,0.75,0,0,0,8
00670.mp4,0.75,-1,-1,0,-1,-1,0.73,0,0,0,-1,1
00671.mp4,-1,0,0.72,0,-1,-1,-1,0,-1,-1,0,3
00672.mp4,0,0,-1,0,0,0.86,-1,0,-1,-1,0,6
00673.mp4,-1,-1,0,0.76,0,0,-1,0.72,0,0,0,4
00674.mp4,0,-1,-1,0,0.89,0,-1,-1,-1,0,0,5
00675.mp4,0,0.69,0,-1,-1,0,0,-1,-1,-1,-1,2
00676.mp4,0.77,-1,0,0,-1,0,0,-1,-1,0,-1,1
00679.mp4,0,-1,0,0.92,0,0,0.5,0,0,0,0,4
00680.mp4,0,-1,0,0.87,0,0,-1,-1,0,0,0,4
00683.mp4,0,-1,0.77,0,0,0,0.87,0,-1,-1,0,7
00684.mp4,0,0,0,0.94,0,0,0.5,0,0,0,0,4
00685.mp4,0.86,0.71,0,0,0,0,-1,-1,-1,0,0,1
00686.mp4,0.82,0.58,0,0,-1,0,-1,-1,-1,0,0,1
00687.mp4,0.88,0.61,0,0,-1,0,0,0,0,0,-1,1
00689.mp4,0,0,0,0.91,-1,0,-1,0,-1,-1,0,4
00690.mp4,0,0,0.77,0,0,0,0.8,0,-1,-1,0,7
00691.mp4,-1,-1,-1,0,0.84,-1,-1,0,0,-1,-1,5
00692.mp4,0,0,0,0.94,0,0,-1,0,0,0,0,4
00693.mp4,0,0,0.74,0,-1,-1,-1,0,0.75,-1,0,9
00694.mp4,0,0,0,-1,0.8,0,-1,-1,0,0,0,5
00695.mp4,0,0,0.77,0,0,0,0.74,0,-1,-1,0,3
00696.mp4,-1,-1,0,0,0.91,-1,-1,0,-1,0,0,5
00697.mp4,-1,-1,-1,0,-1,-1,-1,0,0.8,-1,0,9
00698.mp4,0,-1,0,0,0.9,-1,0,-1,-1,-1,0,5
00699.mp4,0,0,-1,0,0.78,-1,-1,0,-1,-1,-1,5
00700.mp4,0,-1,-1,0,-1,-1,-1,0,-1,0.75,0,10
00701.mp4,0,0,0.74,0,-1,0,0.8,0,-1,-1,0,7
00702.mp4,0,-1,-1,0,0,0.81,0,0,-1,-1,-1,6
00703.mp4,0,0,-1,0,0.84,-1,-1,0,-1,-1,0,5
00705.mp4,0,-1,0,0,-1,-1,0.82,0,-1,-1,0,7
00706.mp4,0,-1,0,0,0.92,-1,-1,0,0,-1,-1,5
00707.mp4,0,-1,-1,0,-1,0,0.8,-1,0.68,0,0,7
00708.mp4,0,0,0.73,0,0,0,0.8,0,0,-1,0,7
00709.mp4,-1,0,0.91,0,0,-1,0.82,0,-1,-1,0,3
00710.mp4,-1,0.82,0,-1,-1,0,-1,-1,0,-1,-1,2
00711.mp4,0,0,0.81,0,0,0,0.74,0,-1,-1,0,3
00712.mp4,0,-1,0,0,0.83,-1,-1,0,0,-1,-1,5
00713.mp4,0,-1,0.76,0,0,-1,-1,0,0.8,-1,0,9
00714.mp4,-1,0,-1,0,0,0.84,0,0,0,-1,0,6
00715.mp4,-1,-1,0,0,0.88,0,0,-1,-1,0,0,5
00716.mp4,0,0,0.57,0,-1,-1,0.84,0,-1,0,0,7
00717.mp4,0,-1,0,-1,0.9,-1,0,-1,0,-1,0,5
00718.mp4,-1,0,-1,0,0.82,-1,0,0,-1,-1,0,5
00719.mp4,-1,0,-1,0,0,0.91,-1,0,-1,-1,0,6
00720.mp4,0,-1,0,0,-1,0,0.79,-1,-1,0,0,7
00721.mp4,0,-1,-1,0,0,-1,0,0,-1,0.73,0,10
00723.mp4,0,-1,0,-1,0.89,0,0,-1,0,0,0,5
00724.mp4,0,-1,0,0.83,0,0,-1,-1,0,0,0,4
00725.mp4,0,0,0,0.93,0,0,-1,0,-1,-1,0,4
00726.mp4,0,0,0,0.9,0,0,-1,0,0,0,0,4
00728.mp4,0,0,0,0,-1,0.77,0,0,-1,0.75,-1,6
00729.mp4,-1,-1,0,0,-1,0.87,0,0,-1,-1,-1,6
00730.mp4,0,0,-1,0,0.95,-1,-1,0,-1,-1,0,5
00732.mp4,0,0,-1,-1,0.86,0,-1,-1,-1,0,0,5
00733.mp4,0,-1,0,0,0.87,0,0,-1,0,0,0,5
00734.mp4,-1,0,-1,0,0.78,-1,-1,0,-1,-1,0,5
00735.mp4,0,0,0,0,0.83,0,-1,-1,0,0,0,5
00736.mp4,-1,0,0.79,0,0,-1,-1,0,-1,-1,0,3
00737.mp4,0,0,-1,0,-1,-1,0,0,0.86,0.6,-1,9
00738.mp4,0.89,-1,0,0,0,0,-1,-1,-1,0,0,1
00739.mp4,0,-1,0,0,0.88,0,0,-1,-1,0,0,5
00740.mp4,0,-1,-1,0,0.76,0,-1,-1,-1,-1,0,5
00742.mp4,0,-1,0.72,0,0,0.86,-1,0,0,-1,0,6
00743.mp4,0,-1,-1,0,-1,-1,-1,0,-1,0.7,0,10
00744.mp4,-1,0.76,0,-1,-1,0,-1,-1,-1,0,-1,2
00745.mp4,0,-1,-1,0,-1,0.83,0,0,0,-1,-1,6
00746.mp4,0,0,0,0,0,0.78,-1,0,0.65,0.68,0,6
00747.mp4,0,0,0,-1,0.9,-1,0,0,0,-1,0,5
00749.mp4,0,0,-1,-1,-1,0.78,-1,-1,0,0.8,-1,10
00750.mp4,0,0,0,0.79,-1,0,-1,0,-1,0,0,4
00751.mp4,-1,-1,0,-1,0.9,0,0,-1,0,0,0,5
00752.mp4,0,0,0,0,0.9,-1,0,0,-1,-1,-1,5
00753.mp4,-1,-1,-1,0,0,-1,0,0,0.68,0.64,-1,9
00754.mp4,0,0,-1,0,0,0.83,-1,0,0,0.5,-1,6
00755.mp4,0,0,-1,0,0,0.88,-1,0,-1,0.63,-1,6
00756.mp4,0,0,-1,0,-1,0.72,0,0,-1,0.56,-1,6
00757.mp4,0,0,0,0,-1,0.68,-1,0,-1,0.62,-1,6
00758.mp4,0,0,-1,0,-1,-1,-1,0,0.72,0,0,9
00759.mp4,-1,-1,0.93,0,0,-1,-1,0,0,-1,0,3
00761.mp4,0,-1,0,-1,0.86,-1,-1,-1,-1,0,0,5
00762.mp4,0,-1,0,0,0,0.83,0,0,0,0.7,0.62,6
00764.mp4,0,-1,0,-1,-1,-1,0,0,0,0.62,-1,10
00765.mp4,-1,0,0,-1,0.92,0,-1,-1,0,-1,0,5
00767.mp4,0,-1,-1,0,0.81,0,0,-1,-1,-1,0,5
00768.mp4,0,0,0,0,0.84,0,-1,-1,0,-1,-1,5
00769.mp4,0,-1,0,-1,-1,0,-1,0.76,0,0,0,8
00770.mp4,0,0,0,0,0,0.83,0,0,-1,0.63,-1,6
00771.mp4,0.83,-1,0,0,0,-1,-1,-1,0,0,-1,1
00772.mp4,0.87,-1,0,0,0,-1,-1,-1,-1,-1,-1,1
00773.mp4,0,-1,0,0,-1,0.74,0,-1,-1,-1,-1,6
00774.mp4,0,-1,0,0.75,-1,-1,-1,-1,0,-1,-1,4
00775.mp4,-1,0,-1,0.73,-1,0,-1,-1,0,0,0,4
00776.mp4,0,-1,-1,0,0.92,0,-1,0,-1,-1,0,5
00777.mp4,0,-1,-1,-1,-1,0,0,0.77,-1,0,0,8
00778.mp4,0,-1,0,0.81,0,0,0,-1,0,0,-1,4
00780.mp4,0,-1,0,0.82,-1,-1,0,-1,0,-1,0,4
00781.mp4,0,0,0,0.9,0,-1,-1,0,0,0,0,4
00782.mp4,0,0,0,0.93,-1,0,-1,-1,-1,0,0,4
00783.mp4,-1,0,0,-1,-1,-1,-1,-1,0,0.88,-1,10
00784.mp4,0,0,0,0,-1,0.8,0,0,-1,0.58,-1,6
00786.mp4,0.81,0.8,-1,0,-1,-1,0,-1,-1,0,0,1
00787.mp4,0,-1,-1,0,0.91,0,0,-1,0,-1,0,5
00788.mp4,0,0,0,0,0.87,0,-1,-1,0,0,0,5
00789.mp4,0,0,0,0,0.83,-1,0,0,0,-1,0,5
00790.mp4,-1,0,-1,0.69,-1,-1,0,-1,0,-1,0,4
00791.mp4,0,0,0,-1,0.84,-1,0,0,0,-1,0,5
00792.mp4,0,-1,-1,0,0,-1,0.94,-1,-1,0,0,7
00793.mp4,0,-1,0,-1,0,-1,-1,0,-1,0.68,-1,10
00794.mp4,0,-1,0,0,0.9,-1,0,-1,-1,-1,0,5
00795.mp4,0,0,0,0.91,0,0,0.72,0,0,0,0,4
00796.mp4,0,-1,0,0.8,0,-1,-1,-1,0,-1,0,4
00797.mp4,0,-1,0,0.89,0,0,-1,0,0,0,0,4
00798.mp4,0,-1,0,0.88,0,0,-1,0,0,-1,0,4
00799.mp4,-1,-1,-1,0,0.86,0,0,-1,0,-1,0,5
00800.mp4,0,0,0,0.88,0,0,-1,-1,0,0,0,4
00801.mp4,0,0,-1,-1,0.92,0,-1,0,-1,-1,0,5
00802.mp4,0,-1,0,0.92,0,0,-1,0,0,-1,-1,4
00803.mp4,-1,-1,-1,0,-1,0,0.73,0,0.47,0,0,7
00804.mp4,0,0,0,0.88,0,0,-1,0,0,0,0,4
00805.mp4,0,0,0,0.79,0,0,0.67,0,0,-1,0,4
00806.mp4,0,0,0,0.93,0,0,-1,0,0,0,0,4
00807.mp4,0,0,0.79,0,0,0.87,0,0,-1,-1,-1,6
00808.mp4,0,0,0,0,0.88,-1,-1,0,0.75,-1,0,5
00812.mp4,0.82,-1,0,0,0,-1,0,0,-1,-1,-1,1
00813.mp4,0,0,0,0.9,0,0,-1,-1,0,0,0,4
00814.mp4,-1,-1,-1,-1,-1,-1,-1,0.87,0,0,0,8
00815.mp4,0,-1,0,0.73,-1,-1,-1,0,-1,0,0,4
00816.mp4,-1,-1,0,0,0.87,0,-1,-1,0,0,0,5
00817.mp4,0,-1,-1,0,0.8,0,-1,-1,-1,-1,0,5
00819.mp4,0,0,-1,0,-1,-1,0,0,-1,0.75,-1,10
00820.mp4,0,0,-1,0,-1,-1,0,0,-1,0.66,-1,10
00821.mp4,0,-1,0,0.81,0,-1,-1,0,0,-1,-1,4
00822.mp4,0,-1,0,0,-1,-1,0,0,0.76,-1,0.83,11
00823.mp4,0,-1,0,-1,0.85,0,-1,-1,0,0,0,5
00824.mp4,0,-1,-1,0,0.96,-1,-1,-1,0,-1,0,5
00825.mp4,0,0,-1,-1,-1,-1,0.87,0,0,0,0,7
00827.mp4,-1,-1,0,-1,0.89,0,0,-1,0,0,-1,5
00828.mp4,0,-1,0,-1,0,0,0,0.8,0,-1,0,8
00829.mp4,-1,-1,0,0,0.96,-1,0,0,-1,0,0,5
00830.mp4,0,-1,0,0.89,0,0,-1,0,0,0,0,4
00831.mp4,0,0,0,0.8,-1,0,-1,0,0,0,0,4
00832.mp4,0,0,0,0.94,0,0,-1,0,0,0,0,4
00833.mp4,0,-1,0.73,0,0,0,-1,-1,-1,0.55,0,3
00834.mp4,0,0,0,0,-1,-1,0,0,-1,0.76,-1,10
00835.mp4,0,0,-1,0,-1,0.87,-1,0,-1,-1,-1,6
00836.mp4,-1,-1,0,0,0,0.85,0,0,-1,-1,-1,6
00837.mp4,0.78,-1,-1,0,0,-1,-1,-1,-1,0,-1,1
00838.mp4,0,-1,0,0,0.89,0,0,-1,-1,0,0,5
00839.mp4,0,-1,-1,0,0.95,-1,0,-1,-1,0,0,5
00840.mp4,0,0,0.79,0,-1,-1,-1,0,-1,-1,-1,3
00841.mp4,-1,-1,-1,0,0.8,-1,-1,0,-1,-1,0,5
00842.mp4,0,0,-1,0,-1,-1,0,0,0.82,-1,0,9
00843.mp4,0,-1,-1,-1,-1,0,0.74,0,-1,0,0,7
00844.mp4,0,-1,-1,0,-1,0,0.73,0,-1,-1,0,7
00845.mp4,0,0,0,0.86,0,0,-1,0,-1,0,0,4
00846.mp4,0,0,0,0.85,0,0,-1,0,0,-1,-1,4
00847.mp4,0,0,0,0.81,-1,0,-1,0,0,0,0,4
00848.mp4,0,-1,0,-1,0.9,0,0,-1,0,0,0,5
00850.mp4,0.83,-1,-1,0,-1,-1,-1,-1,-1,0,-1,1
00851.mp4,0,-1,0,0.71,0,0.77,-1,-1,0,-1,-1,6
00852.mp4,-1,-1,0.7,0,0,-1,-1,0,0.76,0,0,9
00853.mp4,-1,0,-1,0,0.89,0,-1,-1,0,0,0,5
00854.mp4,0,0,-1,0,0.9,-1,-1,0,-1,-1,0,5
00855.mp4,0,0,0.85,0,0,0,0.74,0,-1,0,0,3
00856.mp4,0,0,-1,0,-1,-1,-1,0,0.7,-1,-1,9
00858.mp4,0.77,-1,0,0,-1,0,-1,0,-1,-1,0,1
00859.mp4,0,-1,0,0,0.95,-1,-1,-1,0,0,-1,5
00860.mp4,0,0.74,0,0,0,-1,-1,-1,0,0,0.8,11
00861.mp4,0,-1,0,0.83,-1,0,0,0.72,0,0,0,4
00862.mp4,0,-1,-1,0,-1,-1,0,0,0.8,0.66,-1,9
00863.mp4,0,-1,-1,0.77,-1,0,-1,0,0,-1,0,4
00864.mp4,0,0,-1,0,-1,0.86,0,0,0,0.55,0,6
00865.mp4,0,0,0,0,0.96,-1,-1,0,0,-1,0,5
00866.mp4,0,0,0,0,-1,-1,-1,-1,0.85,-1,-1,9
00867.mp4,0,0,0,0,0.81,-1,-1,-1,-1,0,0,5
00869.mp4,-1,-1,-1,0,-1,-1,0,0,0.78,-1,0,9
00870.mp4,0,0,0,0,0.9,-1,0,0,-1,0,-1,5
00871.mp4,0,0,-1,0,0.9,-1,0,0,0,-1,-1,5
00872.mp4,0,-1,0,0,0.77,-1,-1,0,-1,-1,0,5
00874.mp4,-1,-1,0,0,-1,-1,0,0,0.76,-1,-1,9
00875.mp4,0,-1,0,-1,0.88,-1,0,-1,-1,0,-1,5
00876.mp4,0,0,0,0.88,0,0,0.71,0,-1,-1,0,4
00877.mp4,0,0,0,0,0.91,-1,-1,0,0,-1,0,5
00878.mp4,0,0,0,0.8,1,0,-1,-1,0,0,0,5
00879.mp4,-1,0,0,0,0.83,0,-1,0,0.72,-1,0,5
00880.mp4,-1,-1,0,0,0.87,0,-1,-1,-1,-1,0,5
00881.mp4,0,-1,0,0,0.92,0,0,-1,0,0,0,5
00882.mp4,0,-1,0,0,0.88,0,-1,-1,0,0,0,5
00883.mp4,0,0,0,-1,0.85,0,0,0,-1,-1,0,5
00885.mp4,0,-1,-1,0,1,-1,0,0,0,-1,-1,5
00886.mp4,-1,-1,0,0,0.9,0,-1,-1,-1,0,0,5
00887.mp4,0.77,0,-1,0,0,-1,0,0,0.65,-1,-1,1
00888.mp4,0,-1,0,-1,0.94,-1,-1,-1,0,0,0,5
00891.mp4,0,0,-1,0,0.96,0,0,-1,0,-1,0,5
00892.mp4,0,0,0,-1,0.86,0,-1,-1,0,0,0,5
00893.mp4,0,0,0,0,0.9,-1,0,0,-1,-1,-1,5
00894.mp4,0,-1,0,-1,-1,-1,-1,0.8,-1,0,0,8
00896.mp4,-1,-1,-1,0,0.95,-1,-1,0,-1,-1,0,5
00897.mp4,0,0,-1,0,0.92,-1,0,0,-1,-1,0,5
00898.mp4,0,0,0.77,0,0,0,-1,0,0.77,-1,-1,9
00900.mp4,-1,-1,0,0,0.9,-1,0,0,-1,0,-1,5
00902.mp4,0.89,-1,0,0,0,0,0,0,-1,0,0.7,1
00903.mp4,0.89,-1,-1,0,0,0,0,0,-1,0,0.77,1
00904.mp4,0,0.58,0,0,-1,0,0,0.73,0,0,-1,8
00905.mp4,-1,-1,0.77,0,0,-1,-1,-1,0.73,-1,0,3
00906.mp4,0,0,0,0,0.89,0,-1,0,-1,0,0,5
00910.mp4,0,-1,0,-1,0.84,0,0,-1,-1,0,-1,5
00911.mp4,-1,0,0,0,-1,0.82,-1,0,0.8,-1,-1,6
00912.mp4,0.85,0.72,0,0,0,0,0,-1,0,0,-1,1
00913.mp4,0,0,0,0.74,-1,0,-1,0,-1,0,0,4
00915.mp4,0,-1,0,0.79,-1,0,-1,-1,0,-1,0,4
00916.mp4,0.76,-1,0,0,0,0,0,-1,-1,0,-1,1
00918.mp4,0,0,0,0,-1,-1,0,0,-1,0.7,-1,10
00919.mp4,0,0,0,0,0.96,-1,0,0,0,-1,0,5
00920.mp4,-1,-1,0,0,0.87,0,0,0,0,0,-1,5
00921.mp4,0,0,-1,0,0.91,0,0,0,-1,-1,0,5
00923.mp4,-1,-1,-1,0,-1,0,-1,0,0.8,0,-1,9
00924.mp4,0,0,0,-1,0.88,-1,-1,-1,-1,0,-1,5
00925.mp4,-1,0.79,0,0,0,-1,-1,-1,-1,-1,0,2
00926.mp4,0,-1,0,0,-1,-1,0,-1,0.65,-1,-1,9
00927.mp4,0,-1,0,0,0.89,-1,0,-1,-1,-1,0,5
00928.mp4,0,0,0.87,0,-1,-1,-1,0,0.7,-1,0,3
00929.mp4,0,-1,0,0.75,-1,0,-1,-1,0,0,0,4
00933.mp4,-1,-1,0,0,-1,-1,0,-1,-1,0.75,0,10
00935.mp4,0,-1,0,0,0.9,-1,-1,-1,-1,-1,0,5
00936.mp4,0,0,0,0.86,0,0,-1,-1,0,0,0,4
00937.mp4,0,0,0,0,-1,0.78,-1,0,-1,-1,-1,6
00939.mp4,-1,-1,0,-1,-1,0,-1,0,0.65,0,-1,9
00940.mp4,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0.8,11
00941.mp4,-1,-1,0,-1,0.93,0,-1,-1,-1,0,0,5
00942.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.8,-1,10
00943.mp4,0,-1,0,0,0.94,0,-1,-1,-1,-1,0,5
00944.mp4,0,-1,0,0,0.94,0,0,-1,-1,0,0,5
00946.mp4,0,-1,-1,-1,-1,0,-1,0.68,-1,0,0,8
00947.mp4,-1,0,-1,0,-1,-1,0,0,-1,0.82,0.57,10
00948.mp4,0.8,-1,0,0,0,0.85,0,0,-1,-1,-1,6
00949.mp4,0,0,0,0,0.89,0,-1,0,-1,-1,0,5
00950.mp4,0,-1,0,0,0.91,0,-1,0,-1,-1,0,5
00953.mp4,0,-1,-1,0.81,0,-1,-1,0,-1,-1,0,4
00954.mp4,0,-1,0,0.82,0,0,-1,0.68,0,0,0,4
00955.mp4,0.75,0.74,0,0,0,0,0,-1,-1,-1,0,1
00957.mp4,0,-1,0,0,0.85,-1,0,-1,-1,-1,0,5
00958.mp4,0,0,-1,0,-1,-1,-1,0,0.77,-1,-1,9
00959.mp4,0,-1,0,0,0.83,0,-1,-1,0,0,0,5
00960.mp4,0,0,-1,0,-1,-1,-1,0,-1,0.65,-1,10
00961.mp4,0,0,0,0.84,0,0,0.48,-1,0,0,0,4
00963.mp4,0,0,0,0,0.88,0,0,-1,-1,-1,0,5
00964.mp4,0,0,0,0,0.92,-1,0,0,0,-1,0,5
00965.mp4,0,-1,-1,0,0.82,0,-1,0,0.82,-1,0,9
00967.mp4,-1,-1,0,-1,0.89,0,0,-1,-1,0,-1,5
00968.mp4,0,0.84,0,0,-1,-1,-1,-1,-1,0,0,2
00969.mp4,0,-1,0,0,0.87,0,0,-1,0,-1,0,5
00970.mp4,0,0,-1,0,-1,0,-1,0,0.83,-1,0,9
00971.mp4,0,-1,0,-1,0.94,0,-1,-1,-1,0,0,5
00972.mp4,0,0,-1,0,0.87,0,-1,-1,-1,0,0,5
00974.mp4,-1,-1,0,-1,0.85,0,-1,-1,0,0,0,5
00975.mp4,0,0,0,0,0.86,-1,0,-1,0,0,0,5
00977.mp4,-1,-1,-1,0,-1,0,0,0,0.82,0,-1,9
00978.mp4,0,0,0,-1,0.81,0,-1,-1,0,0,0,5
00979.mp4,0,0,0.77,0,-1,-1,-1,0,0.72,-1,0,3
00981.mp4,0.78,-1,0,-1,-1,0,-1,0,0,0,0,1
00982.mp4,-1,-1,-1,0,0.8,0,-1,-1,-1,0,-1,5
00984.mp4,0,-1,0,-1,0.77,0,-1,-1,0,-1,-1,5
00985.mp4,-1,-1,0,0,0.86,0,-1,-1,0,0,-1,5
00986.mp4,0,-1,0,-1,0.88,0,-1,-1,-1,-1,0,5
00987.mp4,-1,0.72,0,-1,0,0,-1,0.77,-1,0,-1,8
00989.mp4,0.8,0,-1,0,-1,-1,0,-1,-1,-1,0,1
00990.mp4,-1,-1,0,0,0.86,-1,-1,-1,-1,0,-1,5
00993.mp4,-1,-1,0,0,0.78,-1,0,-1,0,-1,0,5
00994.mp4,-1,-1,0,0,0.83,0,0,-1,0,-1,-1,5
00995.mp4,0,0,0,-1,0.92,-1,-1,0,0,0,0,5
00996.mp4,-1,-1,0.73,-1,0,0,0,0.8,-1,-1,0,8
00997.mp4,0,-1,-1,0,-1,0,0.76,0,-1,-1,0,7
00998.mp4,-1,-1,-1,0,-1,0.78,-1,0,-1,-1,0,6
00999.mp4,0,0,0,0.75,0,0,0.88,0,-1,0,0,7
01000.mp4,0,0,-1,0,0.86,-1,0,0,0.57,-1,0,5
01001.mp4,0.74,0.73,0,0,0,-1,0,-1,-1,-1,-1,1
01002.mp4,0.84,-1,-1,0,0,0,0.85,0,0,-1,0,7
01003.mp4,0,0,0,0,0.87,-1,0,0,0,-1,0,5
01005.mp4,0,-1,0,-1,-1,0,0,0.74,0,0,0,8
01006.mp4,-1,-1,0,0,0.89,0,0,-1,0,0,0,5
01007.mp4,0,-1,-1,0,-1,0.77,0,0,0,-1,-1,6
01008.mp4,0,0,-1,0,-1,0.73,0,0,-1,-1,0,6
01009.mp4,-1,-1,0,0,-1,0,0.72,0,-1,0,-1,7
01010.mp4,0,-1,0,0.63,-1,0,0,0.73,0,0,0,8
01011.mp4,-1,-1,-1,0,0.8,0,0,-1,-1,0,0,5
01012.mp4,0,0,-1,0,0.87,-1,-1,-1,-1,0,0,5
01013.mp4,0,-1,0,-1,0.89,-1,0,-1,0,-1,0,5
01014.mp4,0,-1,0,0,0.84,-1,0,-1,0.8,-1,0,5
01015.mp4,0,-1,0,0,0.83,-1,0,0,-1,-1,-1,5
01016.mp4,0,0,-1,0,0.87,0,-1,-1,0,0,0,5
01018.mp4,0,0,0,0.83,0,-1,-1,-1,0,-1,-1,4
01019.mp4,0.73,0.62,0,0,-1,0,0,-1,0,0,-1,1
01021.mp4,0,0,0,0.83,-1,0,-1,0,0,0,-1,4
01022.mp4,0,0,-1,0,-1,-1,-1,0,0.76,-1,0,9
01023.mp4,0,-1,0,0,0.86,-1,0,-1,-1,0,0,5
01024.mp4,0,0,-1,0,0.88,0,-1,0,-1,0,0,5
01025.mp4,0,-1,0,0,0.88,0,0,-1,-1,0,0,5
