clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),multi_label
02060.mp4,0.75,-1,-1,0,-1,0,0,0,0.72,-1,0,"1,9"
02062.mp4,0,0,0.7,0,-1,-1,0.75,-1,0.54,0,-1,"3,7,9"
02063.mp4,0,0,0.78,0,0,-1,0.77,-1,0.77,-1,0,"3,7,9"
02067.mp4,0,0,0,0.9,-1,0,-1,0.74,0,0,0,"4,8"
02073.mp4,0,0,0.66,0,-1,0,0.75,-1,-1,0,0,"3,7"
02080.mp4,-1,-1,-1,0,0,0,0.82,-1,0.78,0,0,"7,9"
02085.mp4,0.75,0.6,-1,0,0,0,-1,-1,0.75,0,0,"1,2,9"
02086.mp4,0,0,0.85,0,0,0,0.77,-1,-1,-1,0,"3,7"
02090.mp4,-1,-1,-1,0,0,0.76,0,-1,-1,0.65,0,"6,10"
02092.mp4,0.8,0.71,0,0,0,-1,-1,-1,0,0,0,"1,2"
02095.mp4,-1,0,0.73,0,0,0.88,-1,0,0,-1,0,"3,6"
02101.mp4,0.89,0.62,0,0,0,-1,0,0,0,0,0,"1,2"
02114.mp4,0,0,-1,0,0,0.92,0,-1,0,0.62,0,"6,10"
02115.mp4,0.94,0.66,0,0,0,0,-1,0,0,0,0,"1,2"
02125.mp4,0.77,0.58,0,0,-1,0,0,0,0,-1,0,"1,2"
02126.mp4,0,0,-1,0,-1,0.84,0,-1,0.62,-1,0,"6,9"
02128.mp4,0,0.62,0,-1,-1,0,0,0.7,0,0,0,"2,8"
02130.mp4,0,0,0.89,0,0,-1,-1,0,0.65,-1,0,"3,9"
02131.mp4,0,0,0.8,0,0,0,0.72,-1,0.55,0,0,"3,7,9"
02136.mp4,-1,0.78,0,0,-1,-1,0,0,0.65,0.5,-1,"2,9,10"
02172.mp4,0,0,-1,0.9,-1,0,0.71,-1,0,0,0,"4,7"
02182.mp4,0,0,0.8,0,0,0.77,-1,-1,-1,0,0,"3,6"
02188.mp4,0,0,0,0.9,0,0,0.68,-1,0,0,0,"4,7"
02211.mp4,0,0,0,0,-1,0.8,0,0,0,0.7,0,"6,10"
02222.mp4,0.79,0.67,0,0,0,0,0,0,0,0,-1,"1,2"
02223.mp4,0.81,-1,0,0,0,0,0.77,-1,-1,-1,-1,"1,7"
02227.mp4,0,0,0,0.93,0,0,0.62,-1,0,0,0,"4,7"
02229.mp4,0.82,0.62,0,0,0,0,0,-1,-1,0,0,"1,2"
02232.mp4,0.79,0.66,-1,0,0,-1,-1,-1,-1,0,0,"1,2"
02234.mp4,-1,0,0,0.79,-1,0,-1,0.63,0,0,0,"4,8"
02253.mp4,0.87,0.52,0,0,0,0,-1,0,-1,0,0,"1,2"
02254.mp4,0.83,0.64,0,0,-1,0,0,0,-1,0,0,"1,2"
02256.mp4,0,0,0,-1,-1,0.65,-1,0,0,-1,0.85,"6,11"
02260.mp4,0,0,0,0.81,0,0,0.68,-1,0,0,0,"4,7"
02276.mp4,0,0,0,0.82,0,0,0.66,-1,0,0,0,"4,7"
02278.mp4,0.93,0.52,-1,0,0,0,-1,-1,0,0,0,"1,2"
02285.mp4,0,0,0,0.89,0,0,0.77,-1,0,0,0,"4,7"
02287.mp4,0,0,0,0.91,0,0,0.67,-1,0,0,0,"4,7"
02293.mp4,0,0,0,0.79,0,0,0.72,-1,0,0,0,"4,7"
02294.mp4,0,-1,0,0.67,0,0,0.84,0,-1,0,0,"4,7"
02298.mp4,0,0,0,0.83,0,0,0.69,-1,0,0,0,"4,7"
02299.mp4,0,0,0,0.87,0,0,0.73,-1,0,0,0,"4,7"
02300.mp4,0,0,0,0.9,0,0,0.66,-1,0,0,0,"4,7"
02301.mp4,0,0,0,0.89,0,0,0.59,-1,0,0,0,"4,7"
02310.mp4,0.81,0.69,0,0,0,0,0,0,0,0,0,"1,2"
02320.mp4,-1,0,0.74,0,0,-1,0.77,-1,-1,-1,0,"3,7"
02322.mp4,-1,-1,-1,0,0,0.68,-1,0,0.73,-1,0,"6,9"
02324.mp4,0,0,0,0,-1,-1,-1,-1,0.68,0.66,-1,"9,10"
02325.mp4,0,-1,-1,0,0,0.65,0.78,-1,-1,0,0,"6,7"
02350.mp4,0,0,0,0.83,0,-1,0.65,-1,0,0,0,"4,7"
02358.mp4,0.85,0.58,0,0,0,0,0,0,0,0,-1,"1,2"
02367.mp4,0,0,0,0.75,-1,0,-1,0.66,0,0,0,"4,8"
02368.mp4,-1,0.64,0,-1,0,0,0,0.76,0,-1,-1,"2,8"
02370.mp4,0,0,0,0.89,-1,0,0,0.64,0,0,0,"4,8"
02372.mp4,0,0,0,0.82,0,0,0.58,-1,0,0,0,"4,7"
02383.mp4,0.85,0.6,0,0,-1,0,0,0,0,0,0,"1,2"
02387.mp4,0,0,-1,0,0,0.79,-1,0,0.85,-1,0,"6,9"
02393.mp4,-1,0.72,0,0,0,0,-1,0.68,0,0,0,"2,8"
02394.mp4,-1,0.77,0,0,0,0,-1,0.74,0,-1,0,"2,8"
02399.mp4,0,0,0,0,-1,0.77,0,-1,0,0.57,-1,"6,10"
02403.mp4,0.78,0.72,0,0,-1,0,0,-1,0,-1,0,"1,2"
02410.mp4,0.8,0.66,0,0,-1,0,0,-1,0,0,-1,"1,2"
02411.mp4,0,0,0.73,0,-1,0,0,0,0.68,-1,0,"3,9"
02431.mp4,-1,-1,-1,0,0,0.82,0,-1,0.67,-1,0,"6,9"
02449.mp4,0,0,0,0.78,-1,0,0.55,-1,0,0,0,"4,7"
02477.mp4,0,0,0,0,0,0.91,0,-1,0,0.5,0,"6,10"
02503.mp4,0,0,0.58,0,-1,-1,-1,0,0.62,-1,0,"3,9"
02504.mp4,0.83,0.52,0,0,0,0,0,0,-1,-1,0,"1,2"
02508.mp4,0.91,0.68,0,0,0,0,-1,-1,0,0,-1,"1,2"
02529.mp4,0.65,0.64,0,0,-1,0,-1,-1,-1,-1,0,"1,2"
02539.mp4,0,0,0.57,0,-1,0,0.84,-1,0,0,0,"3,7"
02549.mp4,0,-1,0,0.81,0,0,0.76,0,0,0,0,"4,7"
02550.mp4,0,0,0,0,-1,0.77,-1,0,0,-1,0.68,"6,11"
02551.mp4,0,0,-1,0,0,0.86,0,0,-1,0.68,-1,"6,10"
02553.mp4,0,0,0,-1,0,0.87,-1,-1,0,0.77,-1,"6,10"
02554.mp4,0,0,0.8,0,0,-1,0.82,0,-1,0,0,"3,7"
02558.mp4,0.89,0.68,-1,0,0,-1,-1,0,0,0,0,"1,2"
02561.mp4,0.79,-1,0,0,0,0.8,0,0,0,-1,0,"1,6"
02563.mp4,0.91,0.62,-1,0,0,0,-1,0,-1,0,0,"1,2"
02565.mp4,0,0.76,0,-1,0,-1,0,0.78,0,-1,0,"2,8"
02571.mp4,0,0,-1,0,-1,-1,0.84,0,0.8,0,0,"7,9"
02572.mp4,0.77,0.68,0,-1,0,-1,-1,-1,-1,0,-1,"1,2"
02578.mp4,0,0,0,0,0,0.63,0,0,-1,0.68,-1,"6,10"
02579.mp4,0.8,0.72,0,0,-1,0,0,-1,-1,0,-1,"1,2"
02580.mp4,0,0,0,0,-1,0.79,-1,0,-1,0.5,-1,"6,10"
02581.mp4,0.81,0.72,0,0,0,-1,-1,-1,0,0,-1,"1,2"
02591.mp4,0.91,0.68,0,0,0,0,0,-1,-1,0,0,"1,2"
02592.mp4,0.67,-1,0,0,0,-1,-1,0,0.93,0,0,"1,9"
02596.mp4,0.77,0.64,0,0,-1,0,-1,0,-1,0,0,"1,2"
02600.mp4,0,0,-1,0,0,0.78,-1,0,0.93,-1,0,"6,9"
02601.mp4,0,0,-1,0.89,0,-1,0.78,0,0,-1,0,"4,7"
02602.mp4,0,0,0,0.7,0,0,0.87,-1,-1,0,0,"4,7"
02611.mp4,0.8,-1,0,0,-1,-1,0,0,0.84,-1,0,"1,9"
02614.mp4,-1,-1,0,0,-1,-1,0,-1,0.85,0.72,-1,"9,10"
02615.mp4,-1,0,0.77,0,-1,0.75,0,0,0,0,-1,"3,6"
02619.mp4,0,-1,-1,0,-1,-1,0.78,0,0.8,0,0,"7,9"
02632.mp4,0,0,0,0,0,0.89,0,0,0,0.74,-1,"6,10"
02633.mp4,0.9,0.67,0,0,0,0,-1,0,0,0,-1,"1,2"
02639.mp4,0,0,0,0,0,0.83,0,0,-1,0.65,-1,"6,10"
02640.mp4,0,0,0,0,-1,0.82,0,0,-1,0.65,0.72,"6,10,11"
02641.mp4,0,0,0,0,-1,0.8,-1,0,0,-1,0.73,"6,11"
02643.mp4,0,-1,0,0,0,0.77,0,0,0,0.53,0.77,"6,10,11"
02644.mp4,0,0,0,0,0,0.73,0,0,-1,0.7,0.78,"6,10,11"
02645.mp4,0.88,0.76,0,0,0,0,0,-1,0,0,0,"1,2"
02649.mp4,-1,0,0,0,0,-1,-1,0,-1,0.78,0.63,"10,11"
02654.mp4,0,0,0.8,0,-1,0,0.65,0,-1,0,0,"3,7"
02655.mp4,-1,0,-1,0,0,0.87,0,0,-1,0.66,-1,"6,10"
02656.mp4,0,0,0,0.85,0,0,0.74,0,0,0,0,"4,7"
02658.mp4,0,0,0,0,0,-1,-1,0,0,0.85,0.78,"10,11"
02660.mp4,0,0.74,0,0,-1,0,-1,0.8,0,0,0,"2,8"
02661.mp4,0.89,0.72,0,0,0,-1,0,-1,0,0,0,"1,2"
02669.mp4,0,0.75,0,0,0,-1,0.75,0,0,0,0,"2,7"
02675.mp4,-1,0,0,0,0,-1,0,0,-1,0.82,0.75,"10,11"
02676.mp4,0,-1,0,0.74,-1,0,-1,0.88,0,0,0,"4,8"
02678.mp4,0,0,0.86,0,0,0,0.86,0,0,0,0,"3,7"
02681.mp4,0.82,-1,0,0,0,0.84,0,0,-1,-1,0,"1,6"
02688.mp4,0,0,0,0,0,0.86,0,0,-1,0.65,-1,"6,10"
02693.mp4,0,0,0,0.88,0,0,0.7,-1,0,0,0,"4,7"
02694.mp4,0,0,0,0.84,-1,0,0.73,-1,0,0,0,"4,7"
02696.mp4,0,0,-1,-1,0,-1,0,-1,0,0.82,0.77,"10,11"
02697.mp4,-1,-1,0,0.75,0,0,0.75,-1,0,-1,0,"4,7"
02704.mp4,0.86,0.8,0,0,0,-1,0,-1,0,0,0,"1,2"
02711.mp4,0,0,0,0.91,0,0,0.58,-1,0,0,0,"4,7"
02714.mp4,-1,-1,-1,0,-1,0.79,0,0,0,0.62,0,"6,10"
02715.mp4,0.84,0.71,0,0,0,0,0,-1,0,0,0,"1,2"
02720.mp4,-1,0,0,0,0,0.88,-1,0,0,0.57,0,"6,10"
02723.mp4,0,0,-1,0,0,0.86,0,0,-1,0.52,0,"6,10"
02728.mp4,0.84,0.8,0,0,0,-1,0,-1,0,0,0,"1,2"
02729.mp4,0,-1,0.78,0,0,-1,0.85,0,0,0,0,"3,7"
02732.mp4,0,0,-1,0,0,0.62,0.8,0,0,0,0,"6,7"
02733.mp4,0,0,0.77,0,0,0,0.83,0,0,0,0,"3,7"
02745.mp4,0,0,0.74,0,0,0,0.81,0,-1,0,0,"3,7"
02750.mp4,0,0,0.77,0,-1,0,0.74,0,-1,0,0,"3,7"
02756.mp4,0.93,0.6,0,0,0,0,0,-1,0,0,0,"1,2"
02757.mp4,0.91,0.63,0,0,0,0,-1,0,-1,0,0,"1,2"
02761.mp4,0,0,0.92,0,0,0.75,-1,0,-1,-1,0,"3,6"
02763.mp4,-1,0,0.75,0,0,-1,-1,0,0.86,0,0,"3,9"
02764.mp4,-1,0.78,0,-1,0,0,0,0.86,0,0,0,"2,8"
02774.mp4,0,-1,-1,0,-1,0.71,0,-1,-1,0,0.77,"6,11"
02778.mp4,0,-1,0,-1,0,-1,-1,-1,-1,0.75,0.63,"10,11"
02779.mp4,0.8,0.6,0,0,0,0,0,-1,0,0,0,"1,2"
02785.mp4,0,0,-1,0,0,0.81,0,0,0,-1,0.53,"6,11"
02786.mp4,0.75,0.62,0,0,-1,0,0,0,-1,-1,-1,"1,2"
02789.mp4,-1,0,0,0,0,0.86,0,0,0,0.57,-1,"6,10"
02798.mp4,0.87,0.65,0,0,0,-1,0,0,-1,0,0,"1,2"
02802.mp4,0,0,0.71,0,0,0.76,-1,0,-1,-1,-1,"3,6"
02812.mp4,0,-1,0,0,0,-1,0,0,-1,0.75,0.8,"10,11"
02821.mp4,0,0,0,0.85,0,0,0.62,0,0,0,0,"4,7"
02828.mp4,0,-1,0,0,-1,-1,0,-1,0.78,0.77,-1,"9,10"
02831.mp4,0,-1,0,0.75,0,0,-1,0.77,-1,0,0,"4,8"
02836.mp4,0,0,-1,0,0,0.9,0,0,0,0.6,-1,"6,10"
02839.mp4,0,0,-1,0,0,0.88,-1,0,0,0.7,0,"6,10"
02841.mp4,0,0,0.62,0,0,-1,0.91,0,-1,-1,0,"3,7"
02846.mp4,0,0,0,0,-1,0.8,0,0,0,0.67,-1,"6,10"
02854.mp4,0.86,0.68,0,0,0,-1,-1,-1,0,0,-1,"1,2"
02855.mp4,0,0,0,0,0,0.86,0,0,0.8,0.55,-1,"6,9,10"
02871.mp4,0.67,0.74,0,0,0,-1,-1,-1,0,0,0,"1,2"
02885.mp4,0,0,0.73,0,-1,-1,0,0,0.82,-1,0,"3,9"
02899.mp4,0.67,0.72,0,0,-1,0,0,-1,-1,0,-1,"1,2"
02906.mp4,0,0,0,0.89,0,0,0.52,0,0,0,0,"4,7"
02907.mp4,0,-1,0,0.78,0,0,-1,0.77,0,0,0,"4,8"
02919.mp4,0,0,-1,0,0,0.93,-1,0,0,0.65,0,"6,10"
02922.mp4,0,0,0,0.72,0,0,-1,0.8,0,0,0,"4,8"
02935.mp4,0,-1,0,0,0,0.81,0,0,-1,0.72,-1,"6,10"
02939.mp4,0.88,0.6,0,0,0,-1,0,-1,0,0,-1,"1,2"
02942.mp4,0.85,0.78,-1,0,-1,0,-1,-1,0,0,-1,"1,2"
02944.mp4,0.82,0.66,0,0,0,0,0,-1,0,0,0,"1,2"
02955.mp4,0,0,0,0.9,0,0,0.81,0,0,0,0,"4,7"
02982.mp4,0,0,0.74,0,0,0.77,-1,0,0,-1,-1,"3,6"
02983.mp4,0,0,0.79,0,0,-1,0.78,0,-1,-1,0,"3,7"
02987.mp4,0,-1,-1,0.74,0,0,-1,0.86,0,0,0,"4,8"
02988.mp4,0.84,0.68,0,0,0,-1,0,-1,0,0,0,"1,2"
02993.mp4,-1,0.7,0,0,0,-1,-1,0,0.84,-1,0,"2,9"
02998.mp4,0.74,0.66,0,0,0,-1,0,0,-1,-1,0,"1,2"
03006.mp4,-1,0,0,0,0,0.93,0,0,0,0.7,-1,"6,10"
03013.mp4,0.8,0.6,0,0,0,-1,0,0,-1,0,0,"1,2"
03014.mp4,-1,0,0.74,0,0,-1,0,-1,0.82,-1,0,"3,9"
03019.mp4,0,-1,0,0,0,0.85,0,0,0,0.63,0,"6,10"
03026.mp4,0,0,0,0.87,0,0,0.85,0,0,0,0,"4,7"
03027.mp4,0,-1,0,0.79,0,0,-1,0.72,-1,0,-1,"4,8"
03038.mp4,0,0,0,0,-1,0.9,0,0,0,-1,0.73,"6,11"
03042.mp4,0,0,0,0.94,0,0,0.6,0,0,0,0,"4,7"
03043.mp4,0,-1,0,-1,0,0.8,-1,0,0,0.85,-1,"6,10"
03045.mp4,-1,0,0,0,-1,0.77,0,0,-1,0.68,-1,"6,10"
03053.mp4,0,0,0,0,-1,-1,0,-1,-1,0.73,0.88,"10,11"
03063.mp4,-1,-1,-1,0,0,0.75,0,-1,-1,0.73,0,"6,10"
03064.mp4,-1,0.65,0,0,0,0,0.76,0,-1,-1,0,"2,7"
03069.mp4,0,-1,0.83,0,0,0.59,0,0,0,-1,0,"3,6"
03078.mp4,0.78,-1,0,0,0,0.82,-1,0,0,-1,0,"1,6"
03081.mp4,0.92,0.67,0,0,0,0,-1,0,0,0,0,"1,2"
03088.mp4,0.75,-1,0,0,0,0.83,0,0,0,-1,-1,"1,6"
03096.mp4,0,0,-1,0,0,0.9,-1,0,0,0.75,-1,"6,10"
03103.mp4,0.89,0.65,0,0,0,0,0,0,0,0,0,"1,2"
03112.mp4,0,0,0,0.73,0,0,0.82,0,-1,0,0,"4,7"
03115.mp4,0,-1,0,0.79,0,0,-1,0.76,0,0,0,"4,8"
03123.mp4,0,0,0,0.86,0,0,0.7,0,0,0,0,"4,7"
03128.mp4,0,-1,-1,0,0,0.83,0,0,-1,0.7,0,"6,10"
03133.mp4,0,0,0,0.91,0,0,0.52,0,-1,0,0,"4,7"
03138.mp4,0,0,0,0,0,0.87,0,0,0,0.66,-1,"6,10"
03141.mp4,0,-1,-1,0,0,0.86,-1,0,0,0.7,0,"6,10"
03160.mp4,0,0,0,0,0,0.82,0,0,0,0.78,-1,"6,10"
03163.mp4,-1,-1,0,0,0,-1,0,0,0.82,0.75,-1,"9,10"
03170.mp4,0,0,0,0.86,0,0,0.52,0,0,0,0,"4,7"
03177.mp4,0.84,0.69,0,0,0,0,0,-1,0,0,0,"1,2"
03181.mp4,-1,0,0,0,0,-1,0.72,-1,0.85,-1,-1,"7,9"
03183.mp4,0,0,-1,0,-1,-1,0,0,0.93,0.78,-1,"9,10"
03185.mp4,0.84,-1,-1,0,0,0,-1,0,0.76,0,0,"1,9"
03189.mp4,0.86,0.7,-1,0,0,-1,0,-1,0,-1,0,"1,2"
03190.mp4,0,0,0,0,0,0.92,0,0,0,0.73,-1,"6,10"
03195.mp4,0.8,-1,-1,0,0,-1,0,0,0.6,-1,0,"1,9"
03201.mp4,-1,-1,0,0.68,0,0,0.78,-1,0,0,0,"4,7"
03202.mp4,0,-1,0,-1,-1,0,0,0,-1,0.8,0.77,"10,11"
03204.mp4,-1,0,0.79,0,0,-1,0.83,0,-1,0,0,"3,7"
03205.mp4,0.82,0.66,0,0,-1,0,-1,-1,-1,0,0,"1,2"
03222.mp4,0.76,0.68,0,0,0,-1,0,-1,0,0,-1,"1,2"
03225.mp4,-1,-1,0,0,0,-1,-1,0,-1,0.83,0.7,"10,11"
03228.mp4,0,0,-1,0,0,0.89,0,0,0,0.7,-1,"6,10"
03232.mp4,0,0,0,0.87,0,0,0.7,0,0,0,0,"4,7"
03241.mp4,0,0,0,0.9,0,0,0.5,0,0,-1,0,"4,7"
03246.mp4,0,-1,0,0,-1,0.7,0,-1,-1,0.7,-1,"6,10"
03250.mp4,0,0,0.77,0,0,-1,0.85,0,0,0,0,"3,7"
03251.mp4,0.81,-1,-1,0,0,0,-1,0,0.93,0,0,"1,9"
03285.mp4,0,0,0,0,-1,-1,0,0,0.9,0.75,0.72,"9,10,11"
03310.mp4,0,0,0,0.81,0,0,-1,0.66,0,0,0,"4,8"
03311.mp4,0,0,0.7,0,0,-1,-1,0,0.9,-1,-1,"3,9"
03343.mp4,0,0,0,0,0,-1,0,0,-1,0.75,0.8,"10,11"
03346.mp4,0.83,0.62,-1,0,0,0,0,-1,0,0,0,"1,2"
03347.mp4,0,-1,0.77,0,0,0,0.84,0,-1,-1,0,"3,7"
03353.mp4,0,0,0,0.91,0,0,0.62,-1,0,0,0,"4,7"
03355.mp4,-1,-1,0,0.79,-1,0,-1,0.74,0,0,0,"4,8"
03358.mp4,0.86,0.52,0,0,0,0,0,-1,-1,0,0,"1,2"
03374.mp4,0.82,0.7,0,0,-1,0,0,-1,-1,0,0,"1,2"
03380.mp4,0.82,0.75,0,0,0,0,0,-1,-1,0,0,"1,2"
03418.mp4,0.89,0.62,0,0,0,0,0,0,0,0,-1,"1,2"
03419.mp4,0.91,0.64,0,0,0,0,0,-1,0,0,-1,"1,2"
03423.mp4,0,0,0,0.9,0,0,0.57,-1,0,0,0,"4,7"
03430.mp4,0,0,0.69,0,0,-1,0.93,0,-1,-1,0,"3,7"
03431.mp4,0,0,-1,0,0,0.72,0.8,0,-1,0,0,"6,7"
03467.mp4,-1,0.74,-1,0,-1,-1,-1,0,0.88,-1,0,"2,9"
03470.mp4,0,0,-1,0,0,0.77,0,0,0.8,-1,-1,"6,9"
03472.mp4,0,0,0,0.85,0,0,0.74,0,0,0,0,"4,7"
03473.mp4,0.8,0.7,0,-1,0,0,0,-1,0,0,0,"1,2"
03474.mp4,0.85,0.69,0,0,0,0,0,-1,0,0,0,"1,2"
03476.mp4,0,-1,0.76,0,0,-1,-1,0,0.85,-1,0,"3,9"
03479.mp4,0,0,-1,0,0,0.82,0,0,-1,0.65,-1,"6,10"
03480.mp4,0.82,0.58,0,0,0,0,-1,-1,0,0,0,"1,2"
03485.mp4,0.84,-1,-1,0,0,0.83,0,0,-1,-1,-1,"1,6"
03489.mp4,0.79,0.7,0,0,-1,0,0,-1,0,-1,0,"1,2"
03499.mp4,0,-1,0.78,0,0,0,-1,0,0.8,0,0,"3,9"
03503.mp4,0.87,0.65,-1,0,0,0,0,0,-1,0,0,"1,2"
03506.mp4,0,-1,0,0.87,0,0,-1,0.7,0,0,0,"4,8"
03513.mp4,-1,-1,0,0.87,0,0,0.61,-1,0,0,0,"4,7"
03515.mp4,0,0,0,0.85,0,0,0.71,0,0,0,0,"4,7"
03519.mp4,0,0,0,0.88,0,0,0.61,0,0,0,0,"4,7"
03520.mp4,0.84,0.68,0,0,0,0,0,-1,0,0,0,"1,2"
03529.mp4,0,0,0.63,0,-1,-1,0,0,0.9,-1,0,"3,9"
03533.mp4,-1,0,0,0,-1,0.73,0,0,-1,-1,0.87,"6,11"
03538.mp4,-1,0.68,0,0,0,0,-1,0.82,-1,-1,0,"2,8"
03541.mp4,0,0,-1,0,0,0.89,-1,0,0.57,-1,-1,"6,9"
03542.mp4,0,-1,-1,0,0,0.86,0,0,-1,0.68,-1,"6,10"
03543.mp4,0.81,0.61,0,0,0,0,-1,-1,0,0,0,"1,2"
03561.mp4,0,-1,0,-1,0,0.85,0,-1,0,0.65,-1,"6,10"
03563.mp4,-1,-1,0,0.82,0,-1,-1,0.8,0,0,0,"4,8"
03565.mp4,0,0,-1,0,0,0.82,0,0,-1,0.6,0,"6,10"
03566.mp4,-1,0,0,0,0,0.86,0,0,-1,0.65,-1,"6,10"
03567.mp4,0,0,0.6,0,0,-1,-1,0,0.72,-1,0,"3,9"
03572.mp4,-1,0.71,0,-1,-1,0,0,0.77,0,-1,0,"2,8"
03575.mp4,0,0,0.77,-1,0,0,0.88,0,0,0,0,"3,7"
03587.mp4,0,0.72,0,0,0,-1,0,-1,-1,0.7,0,"2,10"
03590.mp4,0,0,0,0.89,0,0,0.64,0,0,0,0,"4,7"
03599.mp4,0,-1,0.7,0,0,0,0.89,0,0.6,0,0,"3,7,9"
03603.mp4,0,0,0.82,0,0,0,0.79,0,-1,0,0,"3,7"
03604.mp4,0,0,0.68,0,0,0,0.85,0,-1,0,0,"3,7"
03616.mp4,0,0,0,0,-1,-1,0,0,0,0.8,0.85,"10,11"
03632.mp4,0,-1,-1,0,-1,0.78,-1,0,-1,0.57,0,"6,10"
03634.mp4,-1,0.7,0,0,-1,0,0,0.7,0,-1,0,"2,8"
03636.mp4,0.89,0.63,0,0,0,0,0,-1,0,0,0,"1,2"
03637.mp4,0,0.7,0,-1,0,-1,-1,-1,0.72,-1,0,"2,9"
03650.mp4,0.92,0.63,0,0,0,0,0,0,0,-1,0,"1,2"
03679.mp4,-1,0,-1,0,-1,0.65,-1,0,-1,0.67,0,"6,10"
03684.mp4,0,0,0.71,0,0,0,0.73,0,-1,-1,0,"3,7"
03712.mp4,0,0,0,0,0,0.84,0,0,0.6,0.57,-1,"6,9,10"
03725.mp4,0.86,0.68,0,0,0,0,-1,-1,0,0,0,"1,2"
03730.mp4,0,-1,-1,0,0,0.93,0,0,-1,0.6,0,"6,10"
03742.mp4,0.91,0.7,0,0,0,0,0,0,-1,0,0,"1,2"
03747.mp4,0.92,0.6,0,0,0,0,-1,-1,0,0,-1,"1,2"
03750.mp4,0,0,-1,0,0,-1,0,0,0.77,0.72,0,"9,10"
03755.mp4,0,0,0.93,0,0,0,0.69,0,-1,0,0,"3,7"
03756.mp4,0,0,0.86,0,0,-1,0.83,0,-1,0,0,"3,7"
03761.mp4,0,0,0,0.86,0,0,0.96,0,0,0,0,"4,7"
03764.mp4,0,0,0,0.88,0,0,0.78,0,0,0,0,"4,7"
03777.mp4,0,0,0,0.92,0,0,0.69,0,-1,0,0,"4,7"
03805.mp4,0.79,0.56,0,0,0,-1,-1,-1,-1,0,0,"1,2"
03812.mp4,0.83,0.69,0,0,0,0,-1,0,0,0,0,"1,2"
03822.mp4,0,-1,0,0.64,-1,0,-1,0.75,0,0,0,"4,8"
03909.mp4,0,0,0.68,0,-1,-1,0,0,0.78,0,0,"3,9"
03911.mp4,0,-1,0,0,0,0.81,0,-1,0.78,0.73,-1,"6,9,10"
03912.mp4,0,0,0.71,0,-1,0,0,0,0.7,-1,0,"3,9"
03920.mp4,-1,-1,0.73,0,0,0,-1,0,0.76,0,0,"3,9"
03921.mp4,-1,0,0.74,0,0,0,0.68,0,-1,-1,0,"3,7"
03924.mp4,0,0.71,0,0,0,0,-1,0.68,0,-1,0,"2,8"
03929.mp4,0.83,0.67,-1,0,0,-1,0,0,0,0,0,"1,2"
03934.mp4,-1,0,0,0,-1,0.68,0,0,0,-1,0.72,"6,11"
03948.mp4,0,0,0,0.85,0,0,0.58,0,0,0,0,"4,7"
03957.mp4,0,0,0,0.85,0,0,0.59,0,0,0,0,"4,7"
03971.mp4,0,-1,-1,0,0,0.86,0,0,-1,0.75,-1,"6,10"
03979.mp4,0,0,0.73,0,-1,0.76,-1,0,-1,-1,0,"3,6"
03987.mp4,0,0,0.77,0,0,0.73,-1,0,0.64,-1,-1,"3,6,9"
04005.mp4,0,0,0.67,0,0,0.87,-1,0,0,-1,-1,"3,6"
04010.mp4,0.87,0.63,-1,0,0,-1,0,-1,0,0,0,"1,2"
04019.mp4,-1,0,0,0,0,-1,0,0,-1,0.73,0.83,"10,11"
04024.mp4,0.79,-1,-1,0,0,0,-1,0,0.75,0,0,"1,9"
04034.mp4,0,-1,0.61,0,0,-1,0,-1,0.62,-1,-1,"3,9"
04063.mp4,0.77,-1,0,0,0,0,0,-1,0.88,0,-1,"1,9"
04080.mp4,-1,0,0,0,-1,0.73,0,0,-1,-1,0.63,"6,11"
04090.mp4,0,0,0,0,0,-1,0,0,-1,0.78,0.83,"10,11"
04100.mp4,0.8,0.62,0,0,0,0,0,-1,0,0,0,"1,2"
04102.mp4,0,0,0.86,0,0,-1,0.83,0,-1,0,0,"3,7"
04105.mp4,0,0,0.88,0,0,0,0.79,0,0,0,0,"3,7"
04114.mp4,0,0,0,0,0,0.82,0,0,-1,-1,0.62,"6,11"
04127.mp4,-1,-1,0,0,-1,0.77,-1,0,0,-1,0.6,"6,11"
04133.mp4,-1,-1,0,0.7,-1,0,-1,0.62,0,0,0,"4,8"
04151.mp4,0,0,0,0.74,-1,0,0.8,0,0,0,0,"4,7"
04153.mp4,0,0,-1,0,0,0.77,0,0,-1,0.7,0.7,"6,10,11"
04162.mp4,-1,0,-1,0,0,0.94,0,0,0,0.7,0,"6,10"
04167.mp4,0.93,0.76,0,0,0,0,-1,0,0,0,0,"1,2"
04176.mp4,0.94,0.7,0,0,0,0,0,0,-1,0,0,"1,2"
04178.mp4,0,0,0,0.88,0,0,0.73,0,0,0,0,"4,7"
04214.mp4,0.85,0.69,0,0,0,0,0,-1,0,0,0,"1,2"
04216.mp4,-1,-1,0,0.8,0,0,-1,0.7,0,0,0,"4,8"
04225.mp4,0.85,0.52,0,0,-1,0,0,-1,0,0,-1,"1,2"
04227.mp4,0,0,0.73,-1,0,-1,0.83,0,-1,-1,0,"3,7"
04241.mp4,0,-1,0,0.89,0,0,0.57,0,0,0,0,"4,7"
04244.mp4,0,0,0.74,0,-1,-1,-1,0,0.68,-1,0,"3,9"
